track_id,artists,track_name,popularity,duration_ms,explicit,danceability,energy
3koLZKp3GMcdC0tZ6HZ91w,TINI,Diciembre,2,188676,False,0.619,0.584
7qLXg0KmnkXkdVF6HGH7Kg,TINI,Flores,3,201053,False,0.63,0.882
4hmApgMD9KdxSlThQtFGvr,TINI,Te Olvidaré,0,194836,False,0.382,0.331
3lQ2YjLGrwN9QDrYy8nkZw,Lenny Tavárez;Randy;De La Ghetto;Brray;Justin Quiles,La pared 720,1,276104,True,0.698,0.845
6oNU9YKF6xVDQvOB2TrYV8,Danny Ocean,Me rehúso,0,205714,False,0.743,0.804
1gdghsFly6UyRWpARtW5mp,Aitana;Emilia;Ptazeta,Quieres,1,213666,False,0.796,0.646
5UtcEYRfaqBRzXsoG8ARts,Aitana;Emilia;Ptazeta,Quieres,1,213666,False,0.796,0.646
3kYLBrFVrUE23aVRnIBkZM,TINI;Morat,Consejo de Amor,3,199720,False,0.475,0.717
7EpHKhsK4uK7oGxOWvhhrP,TINI;KHEA,Ella Dice,0,161060,False,0.838,0.751
3Flqfp71JMa1NsphC8U5uw,Reik;J Balvin;Lalo Ebratt,Indeciso,2,217253,False,0.738,0.748
4m9fRIegA8wUHdBEFUzkaG,Aitana;Emilia;Ptazeta,Quieres,3,213666,False,0.796,0.646
5JxfniFnfVXxL71Bs41G9u,Aitana;Emilia;Ptazeta,Quieres,2,213666,False,0.796,0.646
6dUU6WdzBGxlkqG8ovC7Xg,TINI;Nacho,Te Quiero Más,3,205173,False,0.881,0.848
4bpzEGowzjzNaFa8G4oPcq,TINI;Nacho,Te Quiero Más,2,205173,False,0.881,0.848
2RHQRWvZxuhM78lNzFy9pT,Reik;J Balvin;Lalo Ebratt,Indeciso,0,217253,False,0.738,0.748
0UT48H82IvI9PdhRM39neg,TINI;Sebastian Yatra,Quiero Volver,2,183960,False,0.672,0.83
5g4yt3CyWXnmrR0HZ7rE9P,TINI;Morat,Consejo de Amor,0,199720,False,0.475,0.717
1XttGYvVZ3sOcOLENojc9O,TINI;Nacho,Te Quiero Más,1,205173,False,0.881,0.848
3N0BsG6OnHao4tm6kwGRke,Aitana,Vas A Quedarte,0,226213,False,0.394,0.508
0bEKqlZOze95J2a2ICZL3F,Aitana,11 RAZONES,0,213179,False,0.55,0.874
7sNBIIStlc2ifqAkdySXLM,Aitana;Sebastian Yatra,Corazón Sin Vida,0,181978,False,0.48,0.572
1TVf1ZYXnoAPf2tNBwpOEH,TINI;Alejandro Sanz,Un Beso en Madrid,0,144351,False,0.378,0.619
6X6A2GuSd3yiz3QNrQpfAm,Reik;J Balvin;Lalo Ebratt,Indeciso,1,217253,False,0.738,0.748
5swvY8PV11FXc4khaWpW8j,Aitana;Nicki Nicole,Formentera,0,207333,False,0.781,0.645
5PDSxvzJnXM0WnhVPBUvMS,Aitana;Morat,Más De Lo Que Aposté,0,205031,False,0.621,0.918
1V2zHLHt5E3R2TahM4W11B,TINI;Nacho,Te Quiero Más,0,205173,False,0.881,0.848
00tFl7H7UaITu6p9PM6UJM,Aitana;Ana Guerra;Greeicy;TINI,Lo Malo - Remix,0,184009,False,0.703,0.736
59fnZv0P6iK5M91MvlD0Zz,TINI;Sebastian Yatra,Quiero Volver,1,183960,False,0.672,0.83
0YjLcwxxtcIwCV3hamjEOt,Reik;J Balvin;Lalo Ebratt,Indeciso,0,217253,False,0.738,0.748
5LtfkPYweu6J5mDpOkCO5M,Alejandro Fernández,Me Hace Tanto Bien,0,188893,False,0.55,0.765
1Ghb6uHFIIlDBjzKQJlv0I,Alejandro Fernández,Me Dediqué a Perderte,0,232466,False,0.578,0.471
5YUyW9opqNsMSEzzecZih1,Nicky Jam;J Balvin,X,74,172854,False,0.594,0.749
1vnnXMrBeEWiRg3YCMCjQq,Luis Fonsi;Daddy Yankee;Justin Bieber,Despacito - Remix,70,230413,False,0.649,0.798
5YZQDYnMUM9VFWBgmDBzmL,Brray;Rauw Alejandro,Te Pue' Cuidar,0,232013,False,0.602,0.785
1XJqfr05CYLsKCcop5Gt06,Danna Paola,Calla Tú,0,161813,False,0.784,0.631
6hqeoMeHQfrNiyYmuUMs6T,Brytiago;Jhayco,Dispo,0,198813,False,0.877,0.661
5Gq7G9oXDG3KhSYXsJKDR3,Brray;Rauw Alejandro,Te Pue' Cuidar,1,232013,False,0.602,0.785
4V9VnRcjHmPbry0tYWRRDK,Brray,"No Eres Tú, Soy Yo",0,167800,False,0.901,0.512
6v1erB85N6Zln7D0HhUzXV,Danna Paola,Mundo De Caramelo,2,230440,False,0.631,0.595
4xs18MJWKbnCTz5T8m0wRm,Danna Paola,XT4S1S,0,219320,False,0.797,0.677
3wqn9xLZR3fNFZ5pJF9sx3,Danna Paola,Mala Fama,1,182466,False,0.763,0.578
2KpnP7hqdI36S08DFf4t0F,Danna Paola,TQ Y YA,1,172226,False,0.612,0.619
75G3D1ajCgumVJ7Kun9MbC,Brytiago;Darell,Olvidando,1,229013,False,0.767,0.672
6VwqM0vXcDyQZFwcmi0viG,Brytiago;Darell,Olvidando,0,229013,False,0.767,0.672
0U06zFzTRaYQCyGXyBov5x,Jesse & Joy,Dueles,7,247640,False,0.531,0.834
1nH805fC0AMjtHmxWxTaCC,Danna Paola,XT4S1S,2,219320,False,0.797,0.677
0R2d9y5VGS0572jO3HWa2b,Luis Fonsi;Daddy Yankee;Justin Bieber,Despacito - Remix,3,230693,False,0.688,0.812
6WAGLTuFyXuF17fjDalXeQ,Danna Paola,All I Want For Christmas Is You,0,236866,False,0.407,0.77
3wg5msLliZtdraqMNj3SSm,Tony Dize;Yandel,Permitame,0,185013,False,0.63,0.669
0SF4Bscebj6VGWcTDbqddy,Danna Paola;Skinny Happy;Yera;Trapical,Polo A Tierra,0,205560,False,0.73,0.769
5dq2dQHbAq3BCbBX1OXcV7,Yandel;Sebastian Yatra;Manuel Turizo,En Cero,0,223586,False,0.733,0.783
6jVapl5VCINHCwvrVuZ4Pj,Danna Paola,Sodio,0,187373,False,0.508,0.76
16WngPBW0UBCNILvwPjldQ,Tony Dize;Yandel,Permitame,0,185013,False,0.63,0.669
5mVW4nXaUzd8bRn0MWQb9H,Yandel;Sebastian Yatra;Manuel Turizo,En Cero,1,223586,False,0.733,0.783
5XRwsXxExAn3FVewv4W9mn,Tony Dize;Ken-Y;Marioso,Quizas - Remix,0,240200,False,0.787,0.679
3e8kegN6BoL8RpGSiSbxAD,Danna Paola,Agüita,1,219693,False,0.631,0.955
6F4k61BlMK01JUwwjFWKKw,Tony Dize;Ken-Y;Marioso,Quizas - Remix,0,240200,False,0.787,0.679
38NpbYn9qyO0x69OvtxDTl,Marc Anthony,Y Hubo Alguien,1,388360,False,0.474,0.879
0KvmURPhIJByDlFx7zOySU,Danna Paola;Skinny Happy;Yera;Trapical,Polo A Tierra,0,205560,False,0.73,0.769
1zWsZqGND3kcUu8WgXVirO,Marc Anthony,Nadie Como Ella,2,296026,False,0.607,0.785
3bvSoEdHqhDv5jmIP0qfIo,Brray,Bichotes Con Clase,0,193400,True,0.786,0.825
4ss438WFZnJP0Be4lc2r0t,Marc Anthony,Si Te Vas,0,286133,False,0.545,0.89
4zRwBMVKO91BUPqZ6jBIFS,Danna Paola,All I Want For Christmas Is You,0,236866,False,0.407,0.77
31yGQqAEXhpropcieuShqj,Danna Paola,Mundo De Caramelo,0,230440,False,0.631,0.595
262QrfhfYnxLJImALY8VUR,Danna Paola,Mundo De Caramelo,0,230440,False,0.631,0.595
0zAP6dNWTxFl774n6qjWNO,Alejandro Sanz,Pero Tú,0,282243,False,0.687,0.559
1DGt4mkDsqguGSLYFerzKO,Brray;Chencho Corleone,El Querendón,1,168466,True,0.803,0.866
0Nq0igeWY9j7TtqWCYuTM6,Alejandro Sanz,Camino De Rosas,0,260573,False,0.776,0.609
569hk4SuiumGEtW4Ps7Hph,Alejandro Sanz;Alejandro Fernández,A Que No Me Dejas,1,321323,False,0.597,0.665
2UFAjlh6NmjWX9IyMTMcxD,Alejandro Sanz,Te Canto Un Son,0,192551,False,0.815,0.66
4ENkKYfRk9udeKaJBjvxss,Brytiago;Wisin,Borracho,0,197360,False,0.816,0.701
453sNAmiyjCqcJQn9cOjUA,Alejandro Sanz,No Tengo Nada,0,225599,False,0.534,0.614
0qrJmDNacWUc7zGLI1o2mX,Pablo Alborán;David Bisbal;Antonio Carmona;Jesse & Joy;Juanes;Malú;Vanesa Martín;India Martinez;Antonio Orozco;Niña Pastori;Laura Pausini;Abel Pintos;Rozalén;Shakira;Tommy Torres;Manuel Carrasco;Pablo López,"Y, ¿Si Fuera Ella? - + Es +",0,250000,False,0.459,0.536
58V8EB4yZaB1MFVsnU3I06,Pablo Alborán;David Bisbal;Antonio Carmona;Jesse & Joy;Juanes;Malú;Vanesa Martín;India Martinez;Antonio Orozco;Niña Pastori;Laura Pausini;Abel Pintos;Rozalén;Shakira;Tommy Torres;Manuel Carrasco;Pablo López,"Y, ¿Si Fuera Ella? - + Es +",0,250000,False,0.459,0.536
1sojpRoFJYHTiting2LP7Y,Alejandro Sanz,Bajo El Mar,0,250520,False,0.682,0.683
28kat5VccKACzCXiQe25FK,Alejandro Sanz;Camila Cabello,Mi Persona Favorita,0,239972,False,0.581,0.659
4vYkeBt4WSX0nVzC3MArPC,Alejandro Fernández,Me Hace Tanto Bien,0,188893,False,0.55,0.765
1C6kyXe2Ey9fJWbKJbHyGD,Alejandro Sanz;Alejandro Fernández,A Que No Me Dejas,0,321323,False,0.597,0.665
2S79bB4RoEFaisdjp08RlF,Marc Anthony,Valió la Pena - Salsa Version,0,288786,False,0.51,0.725
7BXuu4tenwNfOlY9bztDR3,Alejandro Fernández;Morat,Sé Que Te Duele,0,228133,False,0.691,0.854
0N29rN62Oy0EgWD1U2DuKQ,Alejandro Fernández;Christina Aguilera,Hoy Tengo Ganas De Ti,0,291253,False,0.395,0.472
116H0KvKr2Zl4RPuVBruDO,Bad Bunny;Drake,MIA (feat. Drake),79,210367,False,0.817,0.539
2aI21FnmY7TJVKeMaoQZ0t,Nelly Furtado,Say It Right,79,223080,False,0.872,0.872
7COfe3P7KgfwDwIRB8LIDw,J Balvin;Willy William,Mi Gente,72,185040,False,0.548,0.704
3CpD9lnEHelRkBtsdktwHy,Luis Fonsi,Let It Snow,0,191333,False,0.552,0.676
4LMJPzr4j5pc8JREHRYQHO,Nelly Furtado;Timbaland,Promiscuous,0,242293,False,0.815,0.974
7D4L0o5EahA182NZzxYFcy,Nelly Furtado;Timbaland,Promiscuous,0,242293,False,0.815,0.974
0WRYlYYbEFVg0ZutdOpHyQ,Luis Fonsi;Manuel Turizo,Vacaciones,0,155440,False,0.711,0.748
3PDYf9RSS6gZfRBbQIsabr,Nelly Furtado;Timbaland,Promiscuous,0,242293,False,0.815,0.974
5nKncxmtPde9s0y6ufIvZL,Juanes,Mis Planes Son Amarte,0,210520,False,0.611,0.509
1JxZ3cWdy0eTMzXAhM3UYa,Luis Fonsi;Manuel Turizo,Vacaciones,2,155440,False,0.711,0.748
5xKcrYqZNvysZWRhLBuK3l,Luis Fonsi;Ozuna,Imposible,0,163880,False,0.786,0.764
7296g70JIFUjzP0Ln1Wx8o,Lasso;José Madero,"De mí, de mí, de mí",1,217186,False,0.37,0.553
34HGlyjxXg6ntjyF9tEyAj,Luis Fonsi;Rauw Alejandro,Vacío,1,167800,False,0.747,0.824
6KpEW4tb8KJZ65iE6XszlP,Luis Fonsi,Aquí Estoy Yo - Solo Version,0,248280,False,0.312,0.5
2UMa1JLJUJUyaWulNY92Og,Luis Fonsi;Aleks Syntek;Noel Schajris;David Bisbal,Aqui Estoy Yo,0,251520,False,0.429,0.551
1V23DFS7SiZDojkOipAkyJ,Luis Fonsi;Daddy Yankee;Justin Bieber,Despacito - Remix,1,230693,False,0.688,0.812
2zPYjW3ppjI3jmn5IL7fjh,Luis Fonsi;Demi Lovato,Échame La Culpa - Not On You Remix,1,173706,False,0.72,0.914
2nELh4kYlu0CD8l8aI6P0B,Luis Fonsi,Let It Snow,0,191333,False,0.552,0.676
0sBzVSBpA9MmQDkMNs339d,Luis Fonsi;Juan Luis Guerra,Llegaste Tú,1,221946,False,0.759,0.527
0f7IGNawBHrxVsV0uLAWal,Luis Fonsi;Ozuna,Imposible,2,163880,False,0.786,0.764
0VX1PydrOt49grhTQjxGzS,Luis Fonsi;KAROL G;Andrés Torres;Mauricio Rengifo,Calypso - Remix,1,184066,False,0.878,0.799
3LU6ONGkC6ckczjHityatd,Juanes,Es Por Ti,0,251120,False,0.694,0.761
6pqVDTidWZNIOSDRoQnUPU,Luis Fonsi,Imagíname Sin Ti,1,247800,False,0.55,0.488
0lc1ey4GfBMzmSVCyQUUHX,Luis Fonsi;Daddy Yankee;Justin Bieber,Despacito - Remix,0,230693,False,0.688,0.812
5HS5L6qK1cbjsnuU4QVilK,Juanes,Es Tarde,0,209613,False,0.787,0.785
6zXIHlO14bCskjwzMmo1qL,Juanes,Mis Planes Son Amarte,0,210520,False,0.611,0.509
5h2KtePTFGLYjtNTy0cQ4c,Juanes,Esto No Acaba,0,161880,False,0.77,0.657
23YEnL7XL30ajRk3drXIMm,Luis Fonsi;Stefflon Don,Calypso,1,200346,False,0.866,0.86
46rKo4ijDOiDoAPDwxxxi0,Luis Fonsi;Daddy Yankee;Major Lazer;MOSKA,Despacito - Major Lazer & MOSKA Remix,0,190320,False,0.81,0.757
0dtCfLOjqbpyNZ1x0rHvw2,Luis Fonsi;KAROL G;Andrés Torres;Mauricio Rengifo,Calypso - Remix,0,184066,False,0.878,0.799
1ihSSnA4d0dcxQouy7gtNJ,Juanes,Es Por Ti,0,251120,False,0.694,0.761
6VDdsnE5y6OYV9UTyvv8p6,Juanes,Vía Láctea,0,213186,False,0.671,0.575
4mvkaRAZtSBHrVVQkUZqiq,Luis Fonsi;Demi Lovato,Échame La Culpa,2,173800,False,0.734,0.896
09iCpaYbvahbcxv8GR0BfS,Juanes;Kali Uchis,El Ratico,0,166506,False,0.665,0.689
5ApEaNmGa5v6nPYhRGUJlV,Luis Fonsi,Apaga La Luz,0,212306,False,0.808,0.791
1ZAqZgxVavsxWN5nKhYIIL,Luis Fonsi;Demi Lovato,Échame La Culpa,0,173800,False,0.734,0.896
1cbCEtcGU25HvwMrZDPqJy,Juanes,Nada Valgo Sin Tu Amor,1,195093,False,0.595,0.655
28mo8mRalwfDoTL0iNvsBM,Juanes,Gotas De Agua Dulce,2,188040,False,0.689,0.853
4ti1rvGbS7HDuHGdGN0rPc,Juan Luis Guerra 4.40,Mi Bendición,0,188373,False,0.826,0.44
3tfCeMKHPbdCxapkL7mCvL,Juanes;Nelly Furtado,Fotografía,0,238426,False,0.502,0.716
4xoC85cReQ3fobSv12Oi1w,Juanes,Hermosa Ingrata,0,181840,False,0.729,0.764
1UBndSn4seW4N47Hh9epnv,Juan Luis Guerra 4.40,Las Avispas,0,195640,False,0.799,0.812
7GSjLpzfohM3HXz2PxS4fX,Juanes,El Burrito De Belén,0,190826,False,0.679,0.926
0N8d25eR5OMLON40UYIukg,Juanes,Dancing In The Dark,1,244680,False,0.629,0.486
3S7NB9yGDk4HjbHxkqzgK8,Juanes;Christian Nodal,Tequila,1,159546,False,0.757,0.688
5gPM0o7JslJXQydQkva5BJ,Marco Antonio Solís,¿A Dónde Vamos A Parar?,0,229626,False,0.385,0.511
4aMyasUtGBlniIIHJjXIbU,Marco Antonio Solís,"Recuerdos, Tristeza Y Soledad",1,268973,False,0.726,0.574
7MzqrmEKgCOvW2EnKBENLn,Juan Luis Guerra 4.40,Ojalá Que Llueva Café - Live - Estadio Olímpico De República Dominicana/2012,1,323546,False,0.51,0.556
3k3NWokhRRkEPhCzPmV8TW,Bad Bunny;Bomba Estéreo,Ojitos Lindos,95,258298,False,0.647,0.686
6IpiaVfJdeoGZInxYGt1X3,Nelly Furtado,Maneater,1,265426,False,0.799,0.721
5Ct6xnkAQJ7lZXp7vHM8uF,Chris Jedi;Ozuna;Brytiago,Bipolar,0,220080,False,0.782,0.697
1RIDr0woQCSCdLCGTpNmJe,Chris Jedi;Ozuna;Brytiago,Bipolar,2,220080,False,0.782,0.697
2KNSoU8QhUEtI6qamroj2Y,Lasso;Cami,Odio Que No Te Odio,1,220480,False,0.677,0.502
5jspB5n5qIpgydm2ILgIg0,Lasso;Danna Paola,Subtítulos,0,192066,False,0.779,0.791
1MbkGV6nl8omJ4C2IDb7ts,Chris Jedi;J Balvin;Ozuna;Arcangel,Ahora Dice,1,270493,False,0.704,0.691
3IQaHXZNVcHalRgz5kcdrf,Lasso;Sebastian Yatra,Ojos Marrones - Remix,4,198880,False,0.787,0.662
3AcYk1ZF0Xgzr7hvZDsMfq,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo,2,254920,True,0.795,0.845
5VelPjakTvwPBHjPhl2Igv,Chris Jedi;J Balvin;Ozuna;Arcangel,Ahora Dice,0,270493,False,0.704,0.691
0DHBe3RkyM9V4InBW7DZqS,Chris Jedi;J Balvin;Ozuna;Arcangel,Ahora Dice,0,270493,False,0.704,0.691
2tiDYPeHlyMeqANQGc9w0J,Lasso,Te Veo,0,205560,False,0.62,0.66
1JxslBg8n09fxlTU7l2NVq,Lasso,Ojos Marrones,0,198106,False,0.804,0.642
70jNiolUHfAHm3wqJzmbPH,Lasso,Algodón,0,172186,False,0.741,0.552
5d6cQDjQFHKdUamJwXMlk8,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo,2,254920,True,0.795,0.845
3i2njMyJOynYaC9o7QS0n7,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo,3,254920,True,0.795,0.845
6DvPwsfTATS9gTdA1XdIdH,Nelly Furtado,I'm Like A Bird,1,243160,False,0.623,0.607
4npXGz7CmayWQ0gIfMldbF,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo,2,254920,True,0.795,0.845
5VVRRXsJ77a4jjGZCiIpAL,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo,0,254920,True,0.795,0.845
4Pafwz3DEfu6KTr88kDGIl,Nelly Furtado,I'm Like A Bird,1,243160,False,0.623,0.607
59d6pKXq0vbneJNlfiX82Y,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo,0,254920,True,0.795,0.845
6Etd2cRz7US6XAj2O3S2kf,Lasso,Ojos Marrones,0,198106,False,0.804,0.642
5K5PsYGecXpFRoSNYHvhll,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo,0,254920,True,0.795,0.845
7s1KiBsH0lCggKO52Qir6X,Chris Jedi;Joey Montana,Dale Hasta Abajo,0,211560,False,0.686,0.915
4kuVRiLkG1ZBkKZEImbHLT,Nelly Furtado,Maneater,0,265426,False,0.799,0.721
7vjlcbRM2OYf3hWijV4edb,Nelly Furtado,Maneater,0,265426,False,0.799,0.721
0GvNXbidC6YKMSOdIWYImL,Nelly Furtado,Maneater,0,265426,False,0.799,0.721
6cfAxiWFZknozbE2RHslv3,Nelly Furtado,Maneater,0,265426,False,0.799,0.721
5Os2brRE8flEq52NpFBCUO,Nelly Furtado,Força,0,221306,False,0.651,0.86
4ru0Gd5hfmIt1T7Bcdorzg,Nelly Furtado,I'm Like A Bird,0,243160,False,0.623,0.607
4JTtCxkZMVZ04O9rG4WEev,Chris Jedi;Joey Montana,Dale Hasta Abajo,0,211560,False,0.686,0.915
1Gq202pQaNT0U9lbcVrPha,Chris Jedi;Joey Montana,Dale Hasta Abajo,0,211560,False,0.686,0.915
0GzuHFG4Ql6DoyxFRnIk3F,Maluma;The Weeknd,Hawái - Remix,72,200481,False,0.766,0.788
6BcMcVax12vNuOqnPOayZ1,Enrique Iglesias;Sean Paul;Descemer Bueno;Gente De Zona,Bailando - English Version,49,243240,False,0.719,0.844
2BEcap3xJtmiPaHKyfQi4e,Rvssian;Rauw Alejandro;Chris Brown,Nostálgico,80,209883,True,0.734,0.846
1PAgmT6YqGhd6zT9kN9gIo,Enrique Iglesias,Hero,70,264240,False,0.346,0.641
1YnRzw2S56QR16zhKZJMiv,Enrique Iglesias,Why Not Me?,53,219360,False,0.715,0.534
1q0PYXTbDsirp2l74ng6pn,J Balvin;Skrillex,In Da Getto,70,130666,False,0.924,0.723
6KuqAtoeVzxAYOaMveLNpH,Daddy Yankee,Dura,72,200480,False,0.783,0.84
6S18su3fmCpLzBsJCQWovx,Enrique Iglesias,Somebody's Me,51,238466,False,0.625,0.55
637bsehtpL2oJruOEL6lZ7,Enrique Iglesias;Descemer Bueno;Gente De Zona,Bailando - Spanish Version,55,243413,False,0.723,0.777
5Eax0qFko2dh7Rl2lYs3bx,Bad Bunny,Efecto,96,213061,False,0.801,0.475
2DEE1ziEDYkF37q0rBxLX7,Sofía Reyes;Rita Ora;Anitta,R.I.P.,0,187200,True,0.764,0.751
63zBKEb0jpYXYrasyfGr4S,Rvssian;Future;Lil Baby,M&M,1,192301,True,0.739,0.525
5nf6PWMIiI6z9VjtBQtV0V,Sofía Reyes;Jason Derulo;De La Ghetto,"1, 2, 3",0,201526,False,0.792,0.895
37GxgdrBvFP2492fqcjpJg,Sofía Reyes;Jason Derulo;De La Ghetto,"1, 2, 3",0,201526,False,0.792,0.895
4anDOL5GSVuH10FFmjNBdc,Sofía Reyes;Rita Ora;Anitta,R.I.P.,1,187200,True,0.764,0.751
1AEvlAXglwpZjJtU9W7SZh,Sofía Reyes;Jason Derulo;De La Ghetto,"1, 2, 3",0,201526,False,0.792,0.895
2fbz50Z7j4QSR8DwNODCvH,Sofía Reyes;Jason Derulo;De La Ghetto,"1, 2, 3",0,201526,False,0.792,0.895
4rR6TjxYfYJfIlj7LkvNqz,Sofía Reyes;Jason Derulo;De La Ghetto,"1, 2, 3",0,201526,False,0.792,0.895
4Eab3fN4lkSgy20I777fEr,Sofía Reyes;Jason Derulo;De La Ghetto,"1, 2, 3",0,201526,False,0.792,0.895
2BwJ1uFMiMFc2TSnvOeHs8,Sofía Reyes;Jason Derulo;De La Ghetto,"1, 2, 3",0,201526,False,0.792,0.895
2Itt7WXHfg02UUHYBBuxmH,Sofía Reyes;Jason Derulo;De La Ghetto,"1, 2, 3",1,201526,False,0.792,0.895
6OYgBAP07DzGO7GuRTRQkJ,Sofía Reyes;Jason Derulo;De La Ghetto,"1, 2, 3",0,201526,False,0.792,0.895
5fb7B80PCu69Y2lTiyoInd,Sofía Reyes;Rita Ora;Anitta,R.I.P.,0,187200,True,0.764,0.751
69l7qruLhItl4ZllPP1f0H,LIT killah,La trampa es ley,3,141864,False,0.596,0.71
4Vk7RiaqnO6FrPd5hUYdsZ,Chris Jedi;Young Miko;Lunay,Condado,0,232813,True,0.804,0.825
6MVVLMg67DcdaoHKmAV3ME,David Bisbal,Dígale,0,265226,False,0.559,0.472
3pjW5482iWgJVqQOpu4AG9,Tony Dize,El Doctorado,60,263187,False,0.721,0.773
2aGaBLYxakwHTqcOk4iD4p,David Bisbal,Me Enamoré De Ti,0,206173,False,0.497,0.524
5ISy0AzfziXIsYde5UdsN9,David Bisbal,Antes Que No,0,226270,False,0.635,0.924
3S1x2oj2T4CL8pnJON66qi,David Bisbal,Diez Mil Maneras,0,212028,False,0.665,0.765
0qU2ukOrwNTkA9mB6bb1DJ,David Bisbal;Sebastian Yatra,A Partir De Hoy,0,196802,False,0.652,0.847
30JbQlyoAUUud1FjAq4KPn,La Oreja de Van Gogh,Rosas,0,237146,False,0.773,0.691
2Ivtk3iVMAfp2XaWhgDNAn,La Oreja de Van Gogh,Jueves,0,238720,False,0.546,0.229
0kYMixuzmfdOpNRcHJ4A2V,Belinda;Pitbull,I Love You... Te Quiero,0,216493,False,0.686,0.861
25YnWMPUy1dFdOYV606b2J,Gloria Trevi;Monica Naranjo,Grande,0,232466,False,0.716,0.657
6X4CaRYC9b1br9mPHJpd7Y,Gloria Trevi,Ábranse Perras,1,200306,False,0.552,0.916
3GLA33LHfOYKifQz2xwxNM,Gloria Trevi,Como Yo Te Amo,0,288880,False,0.515,0.589
0EDxJmKWsPtrH1gvrfpZ9d,Gloria Trevi,Cinco Minutos,0,205733,False,0.699,0.945
5QFQoIoRVAaAIBd1du2HIx,Gloria Trevi,Ábranse Perras - En Vivo Desde La Arena Ciudad De México,0,293106,False,0.6,0.952
3nMb7ToWIxYvmaIG20z6ux,Enrique Iglesias;Ludacris;DJ Frank E,Tonight (I'm Fuckin' You),64,232213,True,0.648,0.89
4sCSUQnWQ6HJsOMjfPicdn,Don Omar;Lucenzo,Danza Kuduro,70,198386,False,0.701,0.896
2rurDawMfoKP4uHyb2kJBt,Shakira;Rauw Alejandro,Te Felicito,90,172235,False,0.695,0.636
6Xom58OOXk2SoU711L2IXO,Bad Bunny,Moscow Mule,94,245939,True,0.804,0.674
2lnzGkdtDj5mtlcOW2yRtG,Shakira,"Whenever, Wherever",75,196160,False,0.794,0.832
1fbsUD9EumzryL4OEhoG6s,Cali Y El Dandee;Andry Kiddos,Adiós,0,187400,False,0.598,0.674
3QrXNWWtVgsqPLcwa9gNCW,Laura Pausini;Kylie Minogue,Limpio (Spanglish Version),5,207530,False,0.686,0.741
0cGQYL4z6BOnuGOeyJofNA,Laura Pausini,Come se non fosse stato mai amore,1,242213,False,0.355,0.468
78ibI5Q8xHs4qYwD0OM2Sw,"Tito ""El Bambino"";Beenie Man;Ines",Flow Natural,2,173866,False,0.831,0.789
6UeTLHbMvtu92BcXL0WRw6,Selena,Si Una Vez,0,164093,False,0.642,0.683
6Bu0j4to41EYDZdcZMbQzp,Selena,Como La Flor,1,184733,False,0.633,0.752
4eSJM9STV1Tfho9D5n6mHK,"Tito ""El Bambino"";Randy",Siente El Boom,0,188733,False,0.804,0.745
4rx74n3FvoM0zWU9nZesMw,"Tito ""El Bambino""","Sol, Playa Y Arena",0,188320,False,0.823,0.656
6WkB2gQrYHeGfnoNWyYupn,"Tito ""El Bambino"";Randy",Siente El Boom,0,188733,False,0.804,0.745
4el0K1aIjyKIfmXRh5NYRy,"Tito ""El Bambino"";Randy",Siente El Boom,0,188733,False,0.804,0.745
7k2Gfx7sRbecp29SQuNWXv,"Tito ""El Bambino""","Sol, Playa Y Arena",0,188320,False,0.823,0.656
5eoeprRHwpMtrqkJM8Cll8,"Tito ""El Bambino"";Randy",Siente El Boom,0,188733,False,0.804,0.745
5hLlyqBfelpxulHg6n8rVT,Selena,El Chico Del Apartamento 512,0,208333,False,0.746,0.852
0MbQNJzr6ysEjjPbL75E4f,"Tito ""El Bambino"";Randy",Siente El Boom,0,188733,False,0.804,0.745
6nGVNcm1jBvgeNmYcxWhW7,"Tito ""El Bambino"";Beenie Man;Ines",Flow Natural,0,173866,False,0.831,0.789
2AKzQb4Kl4x9XtaVEdl0Yu,Cristian Castro,Lo Dudo,0,264693,False,0.395,0.529
3dW4DA60BaHXKRHj1k1BWf,Cristian Castro,Lo Dudo,0,264693,False,0.395,0.529
5YVXOvqKWq59paGb85ZaVm,Laura Pausini,Loneliness,0,240493,False,0.535,0.335
76J20zoYp7GK7C6YahOM8V,Selena,Techno Cumbia,0,225720,False,0.638,0.748
02CXWW03gPcga4hBsuylGM,Selena;Barrio Boyzz,Donde Quiera Que Estés,0,270213,False,0.629,0.936
5LbBZStiaP5q9gb91qXqU3,Cristian Castro,La Nave Del Olvido,0,234133,False,0.223,0.528
7u6Ln4n5rXbXwAkJsL36lA,Cristian Castro,No Podrás,0,245573,False,0.663,0.882
6bir1T3xJ0hRJOYeoIrrdh,Selena,Bidi Bidi Bom Bom,0,209360,False,0.563,0.697
